base_request_id,final_success,hard_stage,request,request_index,stage_ready_count,targets,total_generation_ms,variant
0,True,0,Create a economy travel dispatch for Seoul on 2026-01-01.,0,3,"{""airport"": ""ICN"", ""city"": ""Seoul"", ""date"": ""2026-01-01"", ""dispatch"": ""ICN-20260101-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",4509.354358073324,all_high
0,True,0,Create a economy travel dispatch for Seoul on 2026-01-01.,0,3,"{""airport"": ""ICN"", ""city"": ""Seoul"", ""date"": ""2026-01-01"", ""dispatch"": ""ICN-20260101-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",1557.3035709094256,all_low
0,True,0,Create a economy travel dispatch for Seoul on 2026-01-01.,0,3,"{""airport"": ""ICN"", ""city"": ""Seoul"", ""date"": ""2026-01-01"", ""dispatch"": ""ICN-20260101-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3549.4620099198073,low_stage_0
0,True,0,Create a economy travel dispatch for Seoul on 2026-01-01.,0,3,"{""airport"": ""ICN"", ""city"": ""Seoul"", ""date"": ""2026-01-01"", ""dispatch"": ""ICN-20260101-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3507.1897441521287,low_stage_1
0,True,0,Create a economy travel dispatch for Seoul on 2026-01-01.,0,3,"{""airport"": ""ICN"", ""city"": ""Seoul"", ""date"": ""2026-01-01"", ""dispatch"": ""ICN-20260101-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3546.9951587729156,low_stage_2
0,True,1,Create a economy travel dispatch for Seoul on 2026-01-01.,1,3,"{""airport"": ""ICN"", ""city"": ""Seoul"", ""date"": ""2026-01-01"", ""dispatch"": ""ICN-20260101-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",4533.978156046942,all_high
0,True,1,Create a economy travel dispatch for Seoul on 2026-01-01.,1,3,"{""airport"": ""ICN"", ""city"": ""Seoul"", ""date"": ""2026-01-01"", ""dispatch"": ""ICN-20260101-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",1569.0224759746343,all_low
0,True,1,Create a economy travel dispatch for Seoul on 2026-01-01.,1,3,"{""airport"": ""ICN"", ""city"": ""Seoul"", ""date"": ""2026-01-01"", ""dispatch"": ""ICN-20260101-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3570.866963942535,low_stage_0
0,True,1,Create a economy travel dispatch for Seoul on 2026-01-01.,1,3,"{""airport"": ""ICN"", ""city"": ""Seoul"", ""date"": ""2026-01-01"", ""dispatch"": ""ICN-20260101-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3524.5511869434267,low_stage_1
0,True,1,Create a economy travel dispatch for Seoul on 2026-01-01.,1,3,"{""airport"": ""ICN"", ""city"": ""Seoul"", ""date"": ""2026-01-01"", ""dispatch"": ""ICN-20260101-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3579.886651947163,low_stage_2
0,True,2,Create a economy travel dispatch for Seoul on 2026-01-01.,2,3,"{""airport"": ""ICN"", ""city"": ""Seoul"", ""date"": ""2026-01-01"", ""dispatch"": ""ICN-20260101-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",4556.768515962176,all_high
0,True,2,Create a economy travel dispatch for Seoul on 2026-01-01.,2,3,"{""airport"": ""ICN"", ""city"": ""Seoul"", ""date"": ""2026-01-01"", ""dispatch"": ""ICN-20260101-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",1576.2945759342983,all_low
0,True,2,Create a economy travel dispatch for Seoul on 2026-01-01.,2,3,"{""airport"": ""ICN"", ""city"": ""Seoul"", ""date"": ""2026-01-01"", ""dispatch"": ""ICN-20260101-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3586.937423911877,low_stage_0
0,True,2,Create a economy travel dispatch for Seoul on 2026-01-01.,2,3,"{""airport"": ""ICN"", ""city"": ""Seoul"", ""date"": ""2026-01-01"", ""dispatch"": ""ICN-20260101-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3538.9764548745006,low_stage_1
0,True,2,Create a economy travel dispatch for Seoul on 2026-01-01.,2,3,"{""airport"": ""ICN"", ""city"": ""Seoul"", ""date"": ""2026-01-01"", ""dispatch"": ""ICN-20260101-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3578.828042023815,low_stage_2
1,True,0,Set up standard routing for the Tokyo visit dated 2027-06-08.,3,3,"{""airport"": ""NRT"", ""city"": ""Tokyo"", ""date"": ""2027-06-08"", ""dispatch"": ""NRT-20270608-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",4570.0564089929685,all_high
1,True,0,Set up standard routing for the Tokyo visit dated 2027-06-08.,3,3,"{""airport"": ""NRT"", ""city"": ""Tokyo"", ""date"": ""2027-06-08"", ""dispatch"": ""NRT-20270608-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",1582.825978868641,all_low
1,True,0,Set up standard routing for the Tokyo visit dated 2027-06-08.,3,3,"{""airport"": ""NRT"", ""city"": ""Tokyo"", ""date"": ""2027-06-08"", ""dispatch"": ""NRT-20270608-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3594.39069905784,low_stage_0
1,True,0,Set up standard routing for the Tokyo visit dated 2027-06-08.,3,3,"{""airport"": ""NRT"", ""city"": ""Tokyo"", ""date"": ""2027-06-08"", ""dispatch"": ""NRT-20270608-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3547.6701009320095,low_stage_1
1,True,0,Set up standard routing for the Tokyo visit dated 2027-06-08.,3,3,"{""airport"": ""NRT"", ""city"": ""Tokyo"", ""date"": ""2027-06-08"", ""dispatch"": ""NRT-20270608-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3591.9585801893845,low_stage_2
1,True,1,Set up standard routing for the Tokyo visit dated 2027-06-08.,4,3,"{""airport"": ""NRT"", ""city"": ""Tokyo"", ""date"": ""2027-06-08"", ""dispatch"": ""NRT-20270608-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",4577.272018184885,all_high
1,True,1,Set up standard routing for the Tokyo visit dated 2027-06-08.,4,3,"{""airport"": ""NRT"", ""city"": ""Tokyo"", ""date"": ""2027-06-08"", ""dispatch"": ""NRT-20270608-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",1585.2513529825956,all_low
1,True,1,Set up standard routing for the Tokyo visit dated 2027-06-08.,4,3,"{""airport"": ""NRT"", ""city"": ""Tokyo"", ""date"": ""2027-06-08"", ""dispatch"": ""NRT-20270608-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3598.106013960205,low_stage_0
1,True,1,Set up standard routing for the Tokyo visit dated 2027-06-08.,4,3,"{""airport"": ""NRT"", ""city"": ""Tokyo"", ""date"": ""2027-06-08"", ""dispatch"": ""NRT-20270608-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3553.4034749725834,low_stage_1
1,True,1,Set up standard routing for the Tokyo visit dated 2027-06-08.,4,3,"{""airport"": ""NRT"", ""city"": ""Tokyo"", ""date"": ""2027-06-08"", ""dispatch"": ""NRT-20270608-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3594.1134828608483,low_stage_2
1,True,2,Set up standard routing for the Tokyo visit dated 2027-06-08.,5,3,"{""airport"": ""NRT"", ""city"": ""Tokyo"", ""date"": ""2027-06-08"", ""dispatch"": ""NRT-20270608-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",4579.8866810509935,all_high
1,True,2,Set up standard routing for the Tokyo visit dated 2027-06-08.,5,3,"{""airport"": ""NRT"", ""city"": ""Tokyo"", ""date"": ""2027-06-08"", ""dispatch"": ""NRT-20270608-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",1586.207135929726,all_low
1,True,2,Set up standard routing for the Tokyo visit dated 2027-06-08.,5,3,"{""airport"": ""NRT"", ""city"": ""Tokyo"", ""date"": ""2027-06-08"", ""dispatch"": ""NRT-20270608-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3600.870199035853,low_stage_0
1,True,2,Set up standard routing for the Tokyo visit dated 2027-06-08.,5,3,"{""airport"": ""NRT"", ""city"": ""Tokyo"", ""date"": ""2027-06-08"", ""dispatch"": ""NRT-20270608-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3555.500961956568,low_stage_1
1,True,2,Set up standard routing for the Tokyo visit dated 2027-06-08.,5,3,"{""airport"": ""NRT"", ""city"": ""Tokyo"", ""date"": ""2027-06-08"", ""dispatch"": ""NRT-20270608-S2"", ""priority"": ""standard"", ""sla"": ""S2""}",3594.9461240088567,low_stage_2
2,True,0,Prepare the 2026-11-15 Paris itinerary with economy handling.,6,3,"{""airport"": ""CDG"", ""city"": ""Paris"", ""date"": ""2026-11-15"", ""dispatch"": ""CDG-20261115-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",4586.090923985466,all_high
2,True,0,Prepare the 2026-11-15 Paris itinerary with economy handling.,6,3,"{""airport"": ""CDG"", ""city"": ""Paris"", ""date"": ""2026-11-15"", ""dispatch"": ""CDG-20261115-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",1586.634732899256,all_low
2,True,0,Prepare the 2026-11-15 Paris itinerary with economy handling.,6,3,"{""airport"": ""CDG"", ""city"": ""Paris"", ""date"": ""2026-11-15"", ""dispatch"": ""CDG-20261115-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3607.7118738321587,low_stage_0
2,True,0,Prepare the 2026-11-15 Paris itinerary with economy handling.,6,3,"{""airport"": ""CDG"", ""city"": ""Paris"", ""date"": ""2026-11-15"", ""dispatch"": ""CDG-20261115-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3557.3201939696446,low_stage_1
2,True,0,Prepare the 2026-11-15 Paris itinerary with economy handling.,6,3,"{""airport"": ""CDG"", ""city"": ""Paris"", ""date"": ""2026-11-15"", ""dispatch"": ""CDG-20261115-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3598.4632280888036,low_stage_2
2,True,1,Prepare the 2026-11-15 Paris itinerary with economy handling.,7,3,"{""airport"": ""CDG"", ""city"": ""Paris"", ""date"": ""2026-11-15"", ""dispatch"": ""CDG-20261115-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",4586.135805933736,all_high
2,True,1,Prepare the 2026-11-15 Paris itinerary with economy handling.,7,3,"{""airport"": ""CDG"", ""city"": ""Paris"", ""date"": ""2026-11-15"", ""dispatch"": ""CDG-20261115-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",1588.0734589882195,all_low
2,True,1,Prepare the 2026-11-15 Paris itinerary with economy handling.,7,3,"{""airport"": ""CDG"", ""city"": ""Paris"", ""date"": ""2026-11-15"", ""dispatch"": ""CDG-20261115-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3605.879241018556,low_stage_0
2,True,1,Prepare the 2026-11-15 Paris itinerary with economy handling.,7,3,"{""airport"": ""CDG"", ""city"": ""Paris"", ""date"": ""2026-11-15"", ""dispatch"": ""CDG-20261115-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3568.0594849400222,low_stage_1
2,True,1,Prepare the 2026-11-15 Paris itinerary with economy handling.,7,3,"{""airport"": ""CDG"", ""city"": ""Paris"", ""date"": ""2026-11-15"", ""dispatch"": ""CDG-20261115-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3601.3714658329263,low_stage_2
2,True,2,Prepare the 2026-11-15 Paris itinerary with economy handling.,8,3,"{""airport"": ""CDG"", ""city"": ""Paris"", ""date"": ""2026-11-15"", ""dispatch"": ""CDG-20261115-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",4589.675137074664,all_high
2,True,2,Prepare the 2026-11-15 Paris itinerary with economy handling.,8,3,"{""airport"": ""CDG"", ""city"": ""Paris"", ""date"": ""2026-11-15"", ""dispatch"": ""CDG-20261115-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",1589.6228820784017,all_low
2,True,2,Prepare the 2026-11-15 Paris itinerary with economy handling.,8,3,"{""airport"": ""CDG"", ""city"": ""Paris"", ""date"": ""2026-11-15"", ""dispatch"": ""CDG-20261115-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3607.217086129822,low_stage_0
2,True,2,Prepare the 2026-11-15 Paris itinerary with economy handling.,8,3,"{""airport"": ""CDG"", ""city"": ""Paris"", ""date"": ""2026-11-15"", ""dispatch"": ""CDG-20261115-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3560.189023031853,low_stage_1
2,True,2,Prepare the 2026-11-15 Paris itinerary with economy handling.,8,3,"{""airport"": ""CDG"", ""city"": ""Paris"", ""date"": ""2026-11-15"", ""dispatch"": ""CDG-20261115-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3602.2013910114765,low_stage_2
3,True,0,Open a economy trip ticket to Austin for 2027-04-22.,9,3,"{""airport"": ""AUS"", ""city"": ""Austin"", ""date"": ""2027-04-22"", ""dispatch"": ""AUS-20270422-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",4588.588826009072,all_high
3,False,0,Open a economy trip ticket to Austin for 2027-04-22.,9,2,"{""airport"": ""AUS"", ""city"": ""Austin"", ""date"": ""2027-04-22"", ""dispatch"": ""AUS-20270422-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",1589.3369029508904,all_low
3,True,0,Open a economy trip ticket to Austin for 2027-04-22.,9,3,"{""airport"": ""AUS"", ""city"": ""Austin"", ""date"": ""2027-04-22"", ""dispatch"": ""AUS-20270422-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3610.9893440734595,low_stage_0
3,True,0,Open a economy trip ticket to Austin for 2027-04-22.,9,3,"{""airport"": ""AUS"", ""city"": ""Austin"", ""date"": ""2027-04-22"", ""dispatch"": ""AUS-20270422-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3563.005437841639,low_stage_1
3,False,0,Open a economy trip ticket to Austin for 2027-04-22.,9,2,"{""airport"": ""AUS"", ""city"": ""Austin"", ""date"": ""2027-04-22"", ""dispatch"": ""AUS-20270422-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3601.851284969598,low_stage_2
3,True,1,Open a economy trip ticket to Austin for 2027-04-22.,10,3,"{""airport"": ""AUS"", ""city"": ""Austin"", ""date"": ""2027-04-22"", ""dispatch"": ""AUS-20270422-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",4589.990345877595,all_high
3,False,1,Open a economy trip ticket to Austin for 2027-04-22.,10,2,"{""airport"": ""AUS"", ""city"": ""Austin"", ""date"": ""2027-04-22"", ""dispatch"": ""AUS-20270422-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",1589.3280380405486,all_low
3,True,1,Open a economy trip ticket to Austin for 2027-04-22.,10,3,"{""airport"": ""AUS"", ""city"": ""Austin"", ""date"": ""2027-04-22"", ""dispatch"": ""AUS-20270422-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3607.666450086981,low_stage_0
3,True,1,Open a economy trip ticket to Austin for 2027-04-22.,10,3,"{""airport"": ""AUS"", ""city"": ""Austin"", ""date"": ""2027-04-22"", ""dispatch"": ""AUS-20270422-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3560.570448054932,low_stage_1
3,False,1,Open a economy trip ticket to Austin for 2027-04-22.,10,2,"{""airport"": ""AUS"", ""city"": ""Austin"", ""date"": ""2027-04-22"", ""dispatch"": ""AUS-20270422-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3604.5385180041194,low_stage_2
3,True,2,Open a economy trip ticket to Austin for 2027-04-22.,11,3,"{""airport"": ""AUS"", ""city"": ""Austin"", ""date"": ""2027-04-22"", ""dispatch"": ""AUS-20270422-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",4587.779243011028,all_high
3,False,2,Open a economy trip ticket to Austin for 2027-04-22.,11,2,"{""airport"": ""AUS"", ""city"": ""Austin"", ""date"": ""2027-04-22"", ""dispatch"": ""AUS-20270422-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",1589.0150970080867,all_low
3,True,2,Open a economy trip ticket to Austin for 2027-04-22.,11,3,"{""airport"": ""AUS"", ""city"": ""Austin"", ""date"": ""2027-04-22"", ""dispatch"": ""AUS-20270422-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3608.2902770722285,low_stage_0
3,True,2,Open a economy trip ticket to Austin for 2027-04-22.,11,3,"{""airport"": ""AUS"", ""city"": ""Austin"", ""date"": ""2027-04-22"", ""dispatch"": ""AUS-20270422-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3559.868231997825,low_stage_1
3,False,2,Open a economy trip ticket to Austin for 2027-04-22.,11,2,"{""airport"": ""AUS"", ""city"": ""Austin"", ""date"": ""2027-04-22"", ""dispatch"": ""AUS-20270422-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3601.3186710188165,low_stage_2
4,True,0,Create a economy travel dispatch for London on 2026-09-05.,12,3,"{""airport"": ""LHR"", ""city"": ""London"", ""date"": ""2026-09-05"", ""dispatch"": ""LHR-20260905-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",4589.019222999923,all_high
4,True,0,Create a economy travel dispatch for London on 2026-09-05.,12,3,"{""airport"": ""LHR"", ""city"": ""London"", ""date"": ""2026-09-05"", ""dispatch"": ""LHR-20260905-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",1588.6479740729555,all_low
4,True,0,Create a economy travel dispatch for London on 2026-09-05.,12,3,"{""airport"": ""LHR"", ""city"": ""London"", ""date"": ""2026-09-05"", ""dispatch"": ""LHR-20260905-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3606.48273199331,low_stage_0
4,True,0,Create a economy travel dispatch for London on 2026-09-05.,12,3,"{""airport"": ""LHR"", ""city"": ""London"", ""date"": ""2026-09-05"", ""dispatch"": ""LHR-20260905-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3560.389622929506,low_stage_1
4,True,0,Create a economy travel dispatch for London on 2026-09-05.,12,3,"{""airport"": ""LHR"", ""city"": ""London"", ""date"": ""2026-09-05"", ""dispatch"": ""LHR-20260905-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3601.9936001393944,low_stage_2
4,True,1,Create a economy travel dispatch for London on 2026-09-05.,13,3,"{""airport"": ""LHR"", ""city"": ""London"", ""date"": ""2026-09-05"", ""dispatch"": ""LHR-20260905-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",4587.893589981832,all_high
4,True,1,Create a economy travel dispatch for London on 2026-09-05.,13,3,"{""airport"": ""LHR"", ""city"": ""London"", ""date"": ""2026-09-05"", ""dispatch"": ""LHR-20260905-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",1589.3167869653553,all_low
4,True,1,Create a economy travel dispatch for London on 2026-09-05.,13,3,"{""airport"": ""LHR"", ""city"": ""London"", ""date"": ""2026-09-05"", ""dispatch"": ""LHR-20260905-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3607.604564051144,low_stage_0
4,True,1,Create a economy travel dispatch for London on 2026-09-05.,13,3,"{""airport"": ""LHR"", ""city"": ""London"", ""date"": ""2026-09-05"", ""dispatch"": ""LHR-20260905-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3561.918750987388,low_stage_1
4,True,1,Create a economy travel dispatch for London on 2026-09-05.,13,3,"{""airport"": ""LHR"", ""city"": ""London"", ""date"": ""2026-09-05"", ""dispatch"": ""LHR-20260905-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3601.6932738712057,low_stage_2
4,True,2,Create a economy travel dispatch for London on 2026-09-05.,14,3,"{""airport"": ""LHR"", ""city"": ""London"", ""date"": ""2026-09-05"", ""dispatch"": ""LHR-20260905-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",4588.140554958954,all_high
4,True,2,Create a economy travel dispatch for London on 2026-09-05.,14,3,"{""airport"": ""LHR"", ""city"": ""London"", ""date"": ""2026-09-05"", ""dispatch"": ""LHR-20260905-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",1588.603511103429,all_low
4,True,2,Create a economy travel dispatch for London on 2026-09-05.,14,3,"{""airport"": ""LHR"", ""city"": ""London"", ""date"": ""2026-09-05"", ""dispatch"": ""LHR-20260905-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3606.063153827563,low_stage_0
4,True,2,Create a economy travel dispatch for London on 2026-09-05.,14,3,"{""airport"": ""LHR"", ""city"": ""London"", ""date"": ""2026-09-05"", ""dispatch"": ""LHR-20260905-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3559.1141651384532,low_stage_1
4,True,2,Create a economy travel dispatch for London on 2026-09-05.,14,3,"{""airport"": ""LHR"", ""city"": ""London"", ""date"": ""2026-09-05"", ""dispatch"": ""LHR-20260905-S3"", ""priority"": ""economy"", ""sla"": ""S3""}",3605.0099849235266,low_stage_2
